name,description,signature,url,numpy,numpy_url
"cupyx.empty_pinned","Returns a new\, uninitialized NumPy array with the given shape and dtype.","cupyx.empty_pinned(shape\, dtype=<class 'float'>\, order='C')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.empty_pinned.html#cupyx.empty_pinned","",""
"cupyx.jit.rawkernel","A decorator compiles a Python function into CUDA kernel.","cupyx.jit.rawkernel(mode='cuda')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.jit.rawkernel.html#cupyx.jit.rawkernel","",""
"cupyx.optimizing.optimize","Context manager that optimizes kernel launch parameters.","cupyx.optimizing.optimize(*\, key=None\, path=None\, readonly=False\, **config_dict)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.optimizing.optimize.html#cupyx.optimizing.optimize","",""
"cupyx.rsqrt = <ufunc 'cupy_rsqrt'>","Returns the reciprocal square root.","cupyx.rsqrt = <ufunc 'cupy_rsqrt'>","https://docs.cupy.dev/en/stable/reference/generated/cupyx.rsqrt.html#cupyx.rsqrt","",""
"cupyx.scatter_add","Adds given values to specified elements of an array.","cupyx.scatter_add(a\, slices\, value)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scatter_add.html#cupyx.scatter_add","",""
"cupyx.scatter_max","Stores a maximum value of elements specified by indices to an array.","cupyx.scatter_max(a\, slices\, value)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scatter_max.html#cupyx.scatter_max","",""
"cupyx.scatter_min","Stores a minimum value of elements specified by indices to an array.","cupyx.scatter_min(a\, slices\, value)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scatter_min.html#cupyx.scatter_min","",""
"cupyx.scipy.fft.fft","Compute the one-dimensional FFT.","cupyx.scipy.fft.fft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.fft.html#cupyx.scipy.fft.fft","",""
"cupyx.scipy.fft.fft2","Compute the two-dimensional FFT.","cupyx.scipy.fft.fft2(x\, s=None\, axes=(- 2\, - 1)\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.fft2.html#cupyx.scipy.fft.fft2","",""
"cupyx.scipy.fft.fftfreq","Return the FFT sample frequencies.","cupyx.scipy.fft.fftfreq(n\, d=1.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.fftfreq.html#cupyx.scipy.fft.fftfreq","numpy.fft.fftfreq()","https://numpy.org/doc/stable/reference/generated/numpy.fft.fftfreq.html#numpy.fft.fftfreq"
"cupyx.scipy.fft.fftn","Compute the N-dimensional FFT.","cupyx.scipy.fft.fftn(x\, s=None\, axes=None\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.fftn.html#cupyx.scipy.fft.fftn","",""
"cupyx.scipy.fft.fftshift","Shift the zero-frequency component to the center of the spectrum.","cupyx.scipy.fft.fftshift(x\, axes=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.fftshift.html#cupyx.scipy.fft.fftshift","numpy.fft.fftshift()","https://numpy.org/doc/stable/reference/generated/numpy.fft.fftshift.html#numpy.fft.fftshift"
"cupyx.scipy.fft.hfft","Compute the FFT of a signal that has Hermitian symmetry.","cupyx.scipy.fft.hfft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.hfft.html#cupyx.scipy.fft.hfft","",""
"cupyx.scipy.fft.ifft","Compute the one-dimensional inverse FFT.","cupyx.scipy.fft.ifft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.ifft.html#cupyx.scipy.fft.ifft","",""
"cupyx.scipy.fft.ifft2","Compute the two-dimensional inverse FFT.","cupyx.scipy.fft.ifft2(x\, s=None\, axes=(- 2\, - 1)\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.ifft2.html#cupyx.scipy.fft.ifft2","",""
"cupyx.scipy.fft.ifftn","Compute the N-dimensional inverse FFT.","cupyx.scipy.fft.ifftn(x\, s=None\, axes=None\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.ifftn.html#cupyx.scipy.fft.ifftn","",""
"cupyx.scipy.fft.ifftshift","The inverse of fftshift().","cupyx.scipy.fft.ifftshift(x\, axes=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.ifftshift.html#cupyx.scipy.fft.ifftshift","numpy.fft.ifftshift()","https://numpy.org/doc/stable/reference/generated/numpy.fft.ifftshift.html#numpy.fft.ifftshift"
"cupyx.scipy.fft.ihfft","Compute the FFT of a signal that has Hermitian symmetry.","cupyx.scipy.fft.ihfft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.ihfft.html#cupyx.scipy.fft.ihfft","",""
"cupyx.scipy.fft.irfft","Compute the one-dimensional inverse FFT for real input.","cupyx.scipy.fft.irfft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.irfft.html#cupyx.scipy.fft.irfft","",""
"cupyx.scipy.fft.irfft2","Compute the two-dimensional inverse FFT for real input.","cupyx.scipy.fft.irfft2(x\, s=None\, axes=(- 2\, - 1)\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.irfft2.html#cupyx.scipy.fft.irfft2","",""
"cupyx.scipy.fft.irfftn","Compute the N-dimensional inverse FFT for real input.","cupyx.scipy.fft.irfftn(x\, s=None\, axes=None\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.irfftn.html#cupyx.scipy.fft.irfftn","",""
"cupyx.scipy.fft.next_fast_len","Find the next fast size to fft.","cupyx.scipy.fft.next_fast_len(target\, real=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.next_fast_len.html#cupyx.scipy.fft.next_fast_len","",""
"cupyx.scipy.fft.rfft","Compute the one-dimensional FFT for real input.","cupyx.scipy.fft.rfft(x\, n=None\, axis=- 1\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.rfft.html#cupyx.scipy.fft.rfft","",""
"cupyx.scipy.fft.rfft2","Compute the two-dimensional FFT for real input.","cupyx.scipy.fft.rfft2(x\, s=None\, axes=(- 2\, - 1)\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.rfft2.html#cupyx.scipy.fft.rfft2","",""
"cupyx.scipy.fft.rfftfreq","Return the FFT sample frequencies for real input.","cupyx.scipy.fft.rfftfreq(n\, d=1.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.rfftfreq.html#cupyx.scipy.fft.rfftfreq","numpy.fft.rfftfreq()","https://numpy.org/doc/stable/reference/generated/numpy.fft.rfftfreq.html#numpy.fft.rfftfreq"
"cupyx.scipy.fft.rfftn","Compute the N-dimensional FFT for real input.","cupyx.scipy.fft.rfftn(x\, s=None\, axes=None\, norm=None\, overwrite_x=False\, *\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fft.rfftn.html#cupyx.scipy.fft.rfftn","",""
"cupyx.scipy.fftpack.fft","Compute the one-dimensional FFT.","cupyx.scipy.fftpack.fft(x\, n=None\, axis=- 1\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.fft.html#cupyx.scipy.fftpack.fft","",""
"cupyx.scipy.fftpack.fft2","Compute the two-dimensional FFT.","cupyx.scipy.fftpack.fft2(x\, shape=None\, axes=(- 2\, - 1)\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.fft2.html#cupyx.scipy.fftpack.fft2","",""
"cupyx.scipy.fftpack.fftn","Compute the N-dimensional FFT.","cupyx.scipy.fftpack.fftn(x\, shape=None\, axes=None\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.fftn.html#cupyx.scipy.fftpack.fftn","",""
"cupyx.scipy.fftpack.get_fft_plan","Generate a CUDA FFT plan for transforming up to three axes.","cupyx.scipy.fftpack.get_fft_plan(a\, shape=None\, axes=None\, value_type='C2C')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.get_fft_plan.html#cupyx.scipy.fftpack.get_fft_plan","",""
"cupyx.scipy.fftpack.ifft","Compute the one-dimensional inverse FFT.","cupyx.scipy.fftpack.ifft(x\, n=None\, axis=- 1\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.ifft.html#cupyx.scipy.fftpack.ifft","",""
"cupyx.scipy.fftpack.ifft2","Compute the two-dimensional inverse FFT.","cupyx.scipy.fftpack.ifft2(x\, shape=None\, axes=(- 2\, - 1)\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.ifft2.html#cupyx.scipy.fftpack.ifft2","",""
"cupyx.scipy.fftpack.ifftn","Compute the N-dimensional inverse FFT.","cupyx.scipy.fftpack.ifftn(x\, shape=None\, axes=None\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.ifftn.html#cupyx.scipy.fftpack.ifftn","",""
"cupyx.scipy.fftpack.irfft","Compute the one-dimensional inverse FFT for real input.","cupyx.scipy.fftpack.irfft(x\, n=None\, axis=- 1\, overwrite_x=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.irfft.html#cupyx.scipy.fftpack.irfft","",""
"cupyx.scipy.fftpack.rfft","Compute the one-dimensional FFT for real input.","cupyx.scipy.fftpack.rfft(x\, n=None\, axis=- 1\, overwrite_x=False\, plan=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.fftpack.rfft.html#cupyx.scipy.fftpack.rfft","",""
"cupyx.scipy.get_array_module","Returns the array module for arguments.","cupyx.scipy.get_array_module(*args)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.get_array_module.html#cupyx.scipy.get_array_module","",""
"cupyx.scipy.linalg.block_diag","Create a block diagonal matrix from provided arrays.","cupyx.scipy.linalg.block_diag(*arrs)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.block_diag.html#cupyx.scipy.linalg.block_diag","",""
"cupyx.scipy.linalg.circulant","Construct a circulant matrix.","cupyx.scipy.linalg.circulant(c)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.circulant.html#cupyx.scipy.linalg.circulant","",""
"cupyx.scipy.linalg.companion","Create a companion matrix.","cupyx.scipy.linalg.companion(a)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.companion.html#cupyx.scipy.linalg.companion","",""
"cupyx.scipy.linalg.convolution_matrix","Construct a convolution matrix.","cupyx.scipy.linalg.convolution_matrix(a\, n\, mode='full')","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.convolution_matrix.html#cupyx.scipy.linalg.convolution_matrix","",""
"cupyx.scipy.linalg.dft","Discrete Fourier transform matrix.","cupyx.scipy.linalg.dft(n\, scale=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.dft.html#cupyx.scipy.linalg.dft","",""
"cupyx.scipy.linalg.fiedler","Returns a symmetric Fiedler matrix","cupyx.scipy.linalg.fiedler(a)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.fiedler.html#cupyx.scipy.linalg.fiedler","",""
"cupyx.scipy.linalg.fiedler_companion","Returns a Fiedler companion matrix","cupyx.scipy.linalg.fiedler_companion(a)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.fiedler_companion.html#cupyx.scipy.linalg.fiedler_companion","",""
"cupyx.scipy.linalg.hadamard","Construct an Hadamard matrix.","cupyx.scipy.linalg.hadamard(n\, dtype=<class 'int'>)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.hadamard.html#cupyx.scipy.linalg.hadamard","",""
"cupyx.scipy.linalg.hankel","Construct a Hankel matrix.","cupyx.scipy.linalg.hankel(c\, r=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.hankel.html#cupyx.scipy.linalg.hankel","",""
"cupyx.scipy.linalg.helmert","Create an Helmert matrix of order n.","cupyx.scipy.linalg.helmert(n\, full=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.helmert.html#cupyx.scipy.linalg.helmert","",""
"cupyx.scipy.linalg.hilbert","Create a Hilbert matrix of order n.","cupyx.scipy.linalg.hilbert(n)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.hilbert.html#cupyx.scipy.linalg.hilbert","",""
"cupyx.scipy.linalg.kron","Kronecker product.","cupyx.scipy.linalg.kron(a\, b)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.kron.html#cupyx.scipy.linalg.kron","",""
"cupyx.scipy.linalg.leslie","Create a Leslie matrix.","cupyx.scipy.linalg.leslie(f\, s)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.leslie.html#cupyx.scipy.linalg.leslie","",""
"cupyx.scipy.linalg.lu","LU decomposition.","cupyx.scipy.linalg.lu(a\, permute_l=False\, overwrite_a=False\, check_finite=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.lu.html#cupyx.scipy.linalg.lu","",""
"cupyx.scipy.linalg.lu_factor","LU decomposition.","cupyx.scipy.linalg.lu_factor(a\, overwrite_a=False\, check_finite=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.lu_factor.html#cupyx.scipy.linalg.lu_factor","",""
"cupyx.scipy.linalg.lu_solve","Solve an equation system\, a * x = b\, given the LU factorization of a","cupyx.scipy.linalg.lu_solve(lu_and_piv\, b\, trans=0\, overwrite_b=False\, check_finite=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.lu_solve.html#cupyx.scipy.linalg.lu_solve","",""
"cupyx.scipy.linalg.solve_triangular","Solve the equation a x = b for x\, assuming a is a triangular matrix.","cupyx.scipy.linalg.solve_triangular(a\, b\, trans=0\, lower=False\, unit_diagonal=False\, overwrite_b=False\, check_finite=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.solve_triangular.html#cupyx.scipy.linalg.solve_triangular","",""
"cupyx.scipy.linalg.toeplitz","Construct a Toeplitz matrix.","cupyx.scipy.linalg.toeplitz(c\, r=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.toeplitz.html#cupyx.scipy.linalg.toeplitz","",""
"cupyx.scipy.linalg.tri","Construct (N\, M) matrix filled with ones at and below the k-th diagonal. The matrix has A[i\,j] == 1 for i <= j + k.","cupyx.scipy.linalg.tri(N\, M=None\, k=0\, dtype=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.tri.html#cupyx.scipy.linalg.tri","",""
"cupyx.scipy.linalg.tril","Make a copy of a matrix with elements above the k-th diagonal zeroed.","cupyx.scipy.linalg.tril(m\, k=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.tril.html#cupyx.scipy.linalg.tril","",""
"cupyx.scipy.linalg.triu","Make a copy of a matrix with elements below the k-th diagonal zeroed.","cupyx.scipy.linalg.triu(m\, k=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.linalg.triu.html#cupyx.scipy.linalg.triu","",""
"cupyx.scipy.ndimage.affine_transform","Apply an affine transformation.","cupyx.scipy.ndimage.affine_transform(input\, matrix\, offset=0.0\, output_shape=None\, output=None\, order=3\, mode='constant'\, cval=0.0\, prefilter=True)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.affine_transform.html#cupyx.scipy.ndimage.affine_transform","",""
"cupyx.scipy.ndimage.binary_closing","Multidimensional binary closing with the given structuring element.","cupyx.scipy.ndimage.binary_closing(input\, structure=None\, iterations=1\, output=None\, origin=0\, mask=None\, border_value=0\, brute_force=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_closing.html#cupyx.scipy.ndimage.binary_closing","",""
"cupyx.scipy.ndimage.binary_dilation","Multidimensional binary dilation with the given structuring element.","cupyx.scipy.ndimage.binary_dilation(input\, structure=None\, iterations=1\, mask=None\, output=None\, border_value=0\, origin=0\, brute_force=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_dilation.html#cupyx.scipy.ndimage.binary_dilation","",""
"cupyx.scipy.ndimage.binary_erosion","Multidimensional binary erosion with a given structuring element.","cupyx.scipy.ndimage.binary_erosion(input\, structure=None\, iterations=1\, mask=None\, output=None\, border_value=0\, origin=0\, brute_force=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_erosion.html#cupyx.scipy.ndimage.binary_erosion","",""
"cupyx.scipy.ndimage.binary_fill_holes","Fill the holes in binary objects.","cupyx.scipy.ndimage.binary_fill_holes(input\, structure=None\, output=None\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_fill_holes.html#cupyx.scipy.ndimage.binary_fill_holes","",""
"cupyx.scipy.ndimage.binary_hit_or_miss","Multidimensional binary hit-or-miss transform.","cupyx.scipy.ndimage.binary_hit_or_miss(input\, structure1=None\, structure2=None\, output=None\, origin1=0\, origin2=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_hit_or_miss.html#cupyx.scipy.ndimage.binary_hit_or_miss","",""
"cupyx.scipy.ndimage.binary_opening","Multidimensional binary opening with the given structuring element.","cupyx.scipy.ndimage.binary_opening(input\, structure=None\, iterations=1\, output=None\, origin=0\, mask=None\, border_value=0\, brute_force=False)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_opening.html#cupyx.scipy.ndimage.binary_opening","",""
"cupyx.scipy.ndimage.binary_propagation","Multidimensional binary propagation with the given structuring element.","cupyx.scipy.ndimage.binary_propagation(input\, structure=None\, mask=None\, output=None\, border_value=0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.binary_propagation.html#cupyx.scipy.ndimage.binary_propagation","",""
"cupyx.scipy.ndimage.black_tophat","Multidimensional black tophat filter.","cupyx.scipy.ndimage.black_tophat(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.black_tophat.html#cupyx.scipy.ndimage.black_tophat","",""
"cupyx.scipy.ndimage.center_of_mass","Calculate the center of mass of the values of an array at labels.","cupyx.scipy.ndimage.center_of_mass(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.center_of_mass.html#cupyx.scipy.ndimage.center_of_mass","",""
"cupyx.scipy.ndimage.convolve","Multi-dimensional convolution.","cupyx.scipy.ndimage.convolve(input\, weights\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.convolve.html#cupyx.scipy.ndimage.convolve","",""
"cupyx.scipy.ndimage.convolve1d","One-dimensional convolution.","cupyx.scipy.ndimage.convolve1d(input\, weights\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.convolve1d.html#cupyx.scipy.ndimage.convolve1d","",""
"cupyx.scipy.ndimage.correlate","Multi-dimensional correlate.","cupyx.scipy.ndimage.correlate(input\, weights\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.correlate.html#cupyx.scipy.ndimage.correlate","",""
"cupyx.scipy.ndimage.correlate1d","One-dimensional correlate.","cupyx.scipy.ndimage.correlate1d(input\, weights\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.correlate1d.html#cupyx.scipy.ndimage.correlate1d","",""
"cupyx.scipy.ndimage.extrema","Calculate the minimums and maximums of the values of an array at labels\, along with their positions.","cupyx.scipy.ndimage.extrema(input\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.extrema.html#cupyx.scipy.ndimage.extrema","",""
"cupyx.scipy.ndimage.fourier_ellipsoid","Multidimensional ellipsoid Fourier filter.","cupyx.scipy.ndimage.fourier_ellipsoid(input\, size\, n=- 1\, axis=- 1\, output=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.fourier_ellipsoid.html#cupyx.scipy.ndimage.fourier_ellipsoid","",""
"cupyx.scipy.ndimage.fourier_gaussian","Multidimensional Gaussian shift filter.","cupyx.scipy.ndimage.fourier_gaussian(input\, sigma\, n=- 1\, axis=- 1\, output=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.fourier_gaussian.html#cupyx.scipy.ndimage.fourier_gaussian","",""
"cupyx.scipy.ndimage.fourier_shift","Multidimensional Fourier shift filter.","cupyx.scipy.ndimage.fourier_shift(input\, shift\, n=- 1\, axis=- 1\, output=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.fourier_shift.html#cupyx.scipy.ndimage.fourier_shift","",""
"cupyx.scipy.ndimage.fourier_uniform","Multidimensional uniform shift filter.","cupyx.scipy.ndimage.fourier_uniform(input\, size\, n=- 1\, axis=- 1\, output=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.fourier_uniform.html#cupyx.scipy.ndimage.fourier_uniform","",""
"cupyx.scipy.ndimage.gaussian_filter","Multi-dimensional Gaussian filter.","cupyx.scipy.ndimage.gaussian_filter(input\, sigma\, order=0\, output=None\, mode='reflect'\, cval=0.0\, truncate=4.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.gaussian_filter.html#cupyx.scipy.ndimage.gaussian_filter","",""
"cupyx.scipy.ndimage.gaussian_filter1d","One-dimensional Gaussian filter along the given axis.","cupyx.scipy.ndimage.gaussian_filter1d(input\, sigma\, axis=- 1\, order=0\, output=None\, mode='reflect'\, cval=0.0\, truncate=4.0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.gaussian_filter1d.html#cupyx.scipy.ndimage.gaussian_filter1d","",""
"cupyx.scipy.ndimage.gaussian_gradient_magnitude","Multi-dimensional gradient magnitude using Gaussian derivatives.","cupyx.scipy.ndimage.gaussian_gradient_magnitude(input\, sigma\, output=None\, mode='reflect'\, cval=0.0\, **kwargs)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.gaussian_gradient_magnitude.html#cupyx.scipy.ndimage.gaussian_gradient_magnitude","",""
"cupyx.scipy.ndimage.gaussian_laplace","Multi-dimensional Laplace filter using Gaussian second derivatives.","cupyx.scipy.ndimage.gaussian_laplace(input\, sigma\, output=None\, mode='reflect'\, cval=0.0\, **kwargs)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.gaussian_laplace.html#cupyx.scipy.ndimage.gaussian_laplace","",""
"cupyx.scipy.ndimage.generate_binary_structure","Generate a binary structure for binary morphological operations.","cupyx.scipy.ndimage.generate_binary_structure(rank\, connectivity)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.generate_binary_structure.html#cupyx.scipy.ndimage.generate_binary_structure","",""
"cupyx.scipy.ndimage.generic_filter","Compute a multi-dimensional filter using the provided raw kernel or reduction kernel.","cupyx.scipy.ndimage.generic_filter(input\, function\, size=None\, footprint=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.generic_filter.html#cupyx.scipy.ndimage.generic_filter","",""
"cupyx.scipy.ndimage.generic_filter1d","Compute a 1D filter along the given axis using the provided raw kernel.","cupyx.scipy.ndimage.generic_filter1d(input\, function\, filter_size\, axis=- 1\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.generic_filter1d.html#cupyx.scipy.ndimage.generic_filter1d","",""
"cupyx.scipy.ndimage.generic_gradient_magnitude","Multi-dimensional gradient magnitude filter using a provided derivative function.","cupyx.scipy.ndimage.generic_gradient_magnitude(input\, derivative\, output=None\, mode='reflect'\, cval=0.0\, extra_arguments=()\, extra_keywords=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.generic_gradient_magnitude.html#cupyx.scipy.ndimage.generic_gradient_magnitude","",""
"cupyx.scipy.ndimage.generic_laplace","Multi-dimensional Laplace filter using a provided second derivative function.","cupyx.scipy.ndimage.generic_laplace(input\, derivative2\, output=None\, mode='reflect'\, cval=0.0\, extra_arguments=()\, extra_keywords=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.generic_laplace.html#cupyx.scipy.ndimage.generic_laplace","",""
"cupyx.scipy.ndimage.grey_closing","Calculates a multi-dimensional greyscale closing.","cupyx.scipy.ndimage.grey_closing(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.grey_closing.html#cupyx.scipy.ndimage.grey_closing","",""
"cupyx.scipy.ndimage.grey_dilation","Calculates a greyscale dilation.","cupyx.scipy.ndimage.grey_dilation(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.grey_dilation.html#cupyx.scipy.ndimage.grey_dilation","",""
"cupyx.scipy.ndimage.grey_erosion","Calculates a greyscale erosion.","cupyx.scipy.ndimage.grey_erosion(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.grey_erosion.html#cupyx.scipy.ndimage.grey_erosion","",""
"cupyx.scipy.ndimage.grey_opening","Calculates a multi-dimensional greyscale opening.","cupyx.scipy.ndimage.grey_opening(input\, size=None\, footprint=None\, structure=None\, output=None\, mode='reflect'\, cval=0.0\, origin=0)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.grey_opening.html#cupyx.scipy.ndimage.grey_opening","",""
"cupyx.scipy.ndimage.histogram","Calculate the histogram of the values of an array\, optionally at labels.","cupyx.scipy.ndimage.histogram(input\, min\, max\, bins\, labels=None\, index=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.histogram.html#cupyx.scipy.ndimage.histogram","",""
"cupyx.scipy.ndimage.iterate_structure","Iterate a structure by dilating it with itself.","cupyx.scipy.ndimage.iterate_structure(structure\, iterations\, origin=None)","https://docs.cupy.dev/en/stable/reference/generated/cupyx.scipy.ndimage.iterate_structure.html#cupyx.scipy.ndimage.iterate_structure","",""
